"","Date","Station","Depth","StationCode","Temp","Imputed"
"995",2023-07-29,"CM74",2.5,"CM74_2.5",24.536625,"No"
"996",2023-07-30,"CM74",2.5,"CM74_2.5",24.3497638888889,"No"
"997",2023-07-31,"CM74",2.5,"CM74_2.5",24.3079861111111,"No"
"998",2023-08-01,"CM74",2.5,"CM74_2.5",24.4017222222222,"No"
"999",2023-08-02,"CM74",2.5,"CM74_2.5",24.2023263888889,"No"
"1000",2023-08-03,"CM74",2.5,"CM74_2.5",23.9536736111111,"No"
"1001",2023-08-04,"CM74",2.5,"CM74_2.5",23.8232708333333,"No"
"1002",2023-08-05,"CM74",2.5,"CM74_2.5",24.1014166666667,"No"
"1003",2023-08-06,"CM74",2.5,"CM74_2.5",24.5722013888889,"No"
"1004",2023-08-07,"CM74",2.5,"CM74_2.5",25.15625,"No"
"1005",2023-08-08,"CM74",2.5,"CM74_2.5",24.9834791666667,"No"
"1006",2023-08-09,"CM74",2.5,"CM74_2.5",24.4910625,"No"
"1007",2023-08-10,"CM74",2.5,"CM74_2.5",24.3993680555556,"No"
"1008",2023-08-11,"CM74",2.5,"CM74_2.5",24.2420555555556,"No"
"1009",2023-08-12,"CM74",2.5,"CM74_2.5",24.1207777777778,"No"
"1010",2023-08-13,"CM74",2.5,"CM74_2.5",24.3471388888889,"No"
"1011",2023-08-14,"CM74",2.5,"CM74_2.5",24.6535069444444,"No"
"1012",2023-08-15,"CM74",2.5,"CM74_2.5",25.0389722222222,"No"
"1013",2023-08-16,"CM74",2.5,"CM74_2.5",25.4647152777778,"No"
"1014",2023-08-17,"CM74",2.5,"CM74_2.5",25.5739375,"No"
"1015",2023-08-18,"CM74",2.5,"CM74_2.5",25.4647708333333,"No"
"1016",2023-08-19,"CM74",2.5,"CM74_2.5",25.2456597222222,"No"
"1017",2023-08-20,"CM74",2.5,"CM74_2.5",25.3633472222222,"No"
"1018",2023-08-21,"CM74",2.5,"CM74_2.5",25.4012638888889,"No"
"1019",2023-08-22,"CM74",2.5,"CM74_2.5",25.1471597222222,"No"
"1020",2023-08-23,"CM74",2.5,"CM74_2.5",25.4081666666667,"No"
"1021",2023-08-24,"CM74",2.5,"CM74_2.5",25.7949791666667,"No"
"1022",2023-08-25,"CM74",2.5,"CM74_2.5",25.7422291666667,"No"
"1023",2023-08-26,"CM74",2.5,"CM74_2.5",25.2956319444444,"No"
"1024",2023-08-27,"CM74",2.5,"CM74_2.5",25.1212777777778,"No"
"1025",2023-08-28,"CM74",2.5,"CM74_2.5",25.1974305555556,"No"
"1026",2023-08-29,"CM74",2.5,"CM74_2.5",25.2407013888889,"No"
"1027",2023-08-30,"CM74",2.5,"CM74_2.5",25.4899583333333,"No"
"1028",2023-08-31,"CM74",2.5,"CM74_2.5",25.5497777777778,"No"
"1029",2023-09-01,"CM74",2.5,"CM74_2.5",24.9650555555556,"No"
"1030",2023-09-02,"CM74",2.5,"CM74_2.5",24.2374236111111,"No"
"1031",2023-09-03,"CM74",2.5,"CM74_2.5",24.0302777777778,"No"
"1032",2023-09-04,"CM74",2.5,"CM74_2.5",23.8481597222222,"No"
"1033",2023-09-05,"CM74",2.5,"CM74_2.5",23.8849930555556,"No"
"1034",2023-09-06,"CM74",2.5,"CM74_2.5",23.9167777777778,"No"
"1035",2023-09-07,"CM74",2.5,"CM74_2.5",23.7283125,"No"
"1036",2023-09-08,"CM74",2.5,"CM74_2.5",23.6036180555556,"No"
"1037",2023-09-09,"CM74",2.5,"CM74_2.5",23.5997638888889,"No"
"1038",2023-09-10,"CM74",2.5,"CM74_2.5",23.5487222222222,"No"
"1039",2023-09-11,"CM74",2.5,"CM74_2.5",23.8516319444444,"No"
"1040",2023-09-12,"CM74",2.5,"CM74_2.5",23.6548333333333,"No"
"1041",2023-09-13,"CM74",2.5,"CM74_2.5",23.5751944444444,"No"
"1042",2023-09-14,"CM74",2.5,"CM74_2.5",23.6357222222222,"No"
"1043",2023-09-15,"CM74",2.5,"CM74_2.5",23.5744583333333,"No"
"1044",2023-09-16,"CM74",2.5,"CM74_2.5",23.5638194444444,"No"
"1045",2023-09-17,"CM74",2.5,"CM74_2.5",23.3439375,"No"
"1046",2023-09-18,"CM74",2.5,"CM74_2.5",23.0736944444444,"No"
"1047",2023-09-19,"CM74",2.5,"CM74_2.5",22.9385694444444,"No"
"1048",2023-09-20,"CM74",2.5,"CM74_2.5",22.8616319444444,"No"
"1049",2023-09-21,"CM74",2.5,"CM74_2.5",22.5749930555556,"No"
"1050",2023-09-22,"CM74",2.5,"CM74_2.5",22.3355347222222,"No"
"1051",2023-09-23,"CM74",2.5,"CM74_2.5",22.1568958333333,"No"
"1052",2023-09-24,"CM74",2.5,"CM74_2.5",21.9013819444444,"No"
"1053",2023-04-01,"CM74",5,"CM74_5",12.577,"No"
"1054",2023-04-02,"CM74",5,"CM74_5",12.9626319444444,"No"
"1055",2023-04-03,"CM74",5,"CM74_5",13.0904027777778,"No"
"1056",2023-04-04,"CM74",5,"CM74_5",13.0369444444444,"No"
"1057",2023-04-05,"CM74",5,"CM74_5",13.1228958333333,"No"
"1058",2023-04-06,"CM74",5,"CM74_5",13.2640138888889,"No"
"1059",2023-04-07,"CM74",5,"CM74_5",13.5332430555556,"No"
"1060",2023-04-08,"CM74",5,"CM74_5",13.6066388888889,"No"
"1061",2023-04-09,"CM74",5,"CM74_5",14.0442152777778,"No"
"1062",2023-04-10,"CM74",5,"CM74_5",14.5471527777778,"No"
"1063",2023-04-11,"CM74",5,"CM74_5",14.8415208333333,"No"
"1064",2023-04-12,"CM74",5,"CM74_5",15.0420833333333,"No"
"1065",2023-04-13,"CM74",5,"CM74_5",14.959,"No"
"1066",2023-04-14,"CM74",5,"CM74_5",14.8555138888889,"No"
"1067",2023-04-15,"CM74",5,"CM74_5",14.8897986111111,"No"
"1068",2023-04-16,"CM74",5,"CM74_5",15.0780208333333,"No"
"1069",2023-04-17,"CM74",5,"CM74_5",15.2068402777778,"No"
"1070",2023-04-18,"CM74",5,"CM74_5",15.1193611111111,"No"
"1071",2023-04-19,"CM74",5,"CM74_5",15.1666597222222,"No"
"1072",2023-04-20,"CM74",5,"CM74_5",15.616125,"No"
"1073",2023-04-21,"CM74",5,"CM74_5",15.9909722222222,"No"
"1074",2023-04-22,"CM74",5,"CM74_5",16.5264097222222,"No"
"1075",2023-04-23,"CM74",5,"CM74_5",16.784,"No"
"1076",2023-04-24,"CM74",5,"CM74_5",16.9743819444444,"No"
"1077",2023-04-25,"CM74",5,"CM74_5",17.1168333333333,"No"
"1078",2023-04-26,"CM74",5,"CM74_5",17.8144097222222,"No"
"1079",2023-04-27,"CM74",5,"CM74_5",17.7653472222222,"No"
"1080",2023-04-28,"CM74",5,"CM74_5",17.8537986111111,"No"
"1081",2023-04-29,"CM74",5,"CM74_5",18.1046319444444,"No"
"1082",2023-04-30,"CM74",5,"CM74_5",18.7030277777778,"No"
"1083",2023-05-01,"CM74",5,"CM74_5",18.2820833333333,"Yes"
"1084",2023-05-02,"CM74",5,"CM74_5",17.8611388888889,"Yes"
"1085",2023-05-03,"CM74",5,"CM74_5",17.4401944444444,"No"
"1086",2023-05-04,"CM74",5,"CM74_5",17.7267847222222,"No"
"1087",2023-05-05,"CM74",5,"CM74_5",17.5205277777778,"No"
"1088",2023-05-06,"CM74",5,"CM74_5",17.4978333333333,"No"
"1089",2023-05-07,"CM74",5,"CM74_5",17.4683194444444,"No"
"1090",2023-05-08,"CM74",5,"CM74_5",17.5839444444444,"No"
"1091",2023-05-09,"CM74",5,"CM74_5",17.6778541666667,"No"
"1092",2023-05-10,"CM74",5,"CM74_5",17.9200069444444,"No"
"1093",2023-05-11,"CM74",5,"CM74_5",18.0037222222222,"No"
"1094",2023-05-12,"CM74",5,"CM74_5",18.1934652777778,"No"
"1095",2023-05-13,"CM74",5,"CM74_5",18.4282638888889,"No"
"1096",2023-05-14,"CM74",5,"CM74_5",18.7971388888889,"No"
"1097",2023-05-15,"CM74",5,"CM74_5",19.3693333333333,"No"
"1098",2023-05-16,"CM74",5,"CM74_5",19.6019722222222,"No"
"1099",2023-05-17,"CM74",5,"CM74_5",19.8714791666667,"No"
"1100",2023-05-18,"CM74",5,"CM74_5",20.3224861111111,"No"
"1101",2023-05-19,"CM74",5,"CM74_5",20.5834652777778,"No"
"1102",2023-05-20,"CM74",5,"CM74_5",20.6664722222222,"No"
"1103",2023-05-21,"CM74",5,"CM74_5",20.6583680555556,"No"
"1104",2023-05-22,"CM74",5,"CM74_5",20.8363541666667,"No"
"1105",2023-05-23,"CM74",5,"CM74_5",21.2023680555556,"No"
"1106",2023-05-24,"CM74",5,"CM74_5",21.0202986111111,"No"
"1107",2023-05-25,"CM74",5,"CM74_5",20.8770694444444,"No"
"1108",2023-05-26,"CM74",5,"CM74_5",20.722625,"No"
"1109",2023-05-27,"CM74",5,"CM74_5",20.6664930555556,"No"
"1110",2023-05-28,"CM74",5,"CM74_5",20.7057013888889,"No"
"1111",2023-05-29,"CM74",5,"CM74_5",20.652,"No"
"1112",2023-05-30,"CM74",5,"CM74_5",20.6060902777778,"No"
"1113",2023-05-31,"CM74",5,"CM74_5",20.533,"No"
"1114",2023-06-01,"CM74",5,"CM74_5",20.5418958333333,"No"
"1115",2023-06-02,"CM74",5,"CM74_5",20.5867291666667,"No"
"1116",2023-06-03,"CM74",5,"CM74_5",20.7430972222222,"No"
"1117",2023-06-04,"CM74",5,"CM74_5",21.1642916666667,"No"
"1118",2023-06-05,"CM74",5,"CM74_5",21.4667361111111,"No"
"1119",2023-06-06,"CM74",5,"CM74_5",21.4415486111111,"No"
"1120",2023-06-07,"CM74",5,"CM74_5",21.4928472222222,"Yes"
"1121",2023-06-08,"CM74",5,"CM74_5",21.5441458333333,"Yes"
"1122",2023-06-09,"CM74",5,"CM74_5",21.5954444444444,"Yes"
"1123",2023-06-10,"CM74",5,"CM74_5",21.6467430555556,"Yes"
"1124",2023-06-11,"CM74",5,"CM74_5",21.6980416666667,"Yes"
"1125",2023-06-12,"CM74",5,"CM74_5",21.7493402777778,"Yes"
"1126",2023-06-13,"CM74",5,"CM74_5",21.8006388888889,"Yes"
"1127",2023-06-14,"CM74",5,"CM74_5",21.8519375,"Yes"
"1128",2023-06-15,"CM74",5,"CM74_5",21.9032361111111,"Yes"
"1129",2023-06-16,"CM74",5,"CM74_5",21.9545347222222,"Yes"
"1130",2023-06-17,"CM74",5,"CM74_5",22.0058333333333,"No"
"1131",2023-06-18,"CM74",5,"CM74_5",22.0298819444444,"No"
"1132",2023-06-19,"CM74",5,"CM74_5",21.8519166666667,"No"
"1133",2023-06-20,"CM74",5,"CM74_5",21.8087013888889,"No"
"1134",2023-06-21,"CM74",5,"CM74_5",22.0543888888889,"No"
"1135",2023-06-22,"CM74",5,"CM74_5",22.0868402777778,"No"
"1136",2023-06-23,"CM74",5,"CM74_5",21.8182916666667,"No"
"1137",2023-06-24,"CM74",5,"CM74_5",21.6822430555556,"No"
"1138",2023-06-25,"CM74",5,"CM74_5",21.5311597222222,"No"
"1139",2023-06-26,"CM74",5,"CM74_5",21.4451319444444,"No"
"1140",2023-06-27,"CM74",5,"CM74_5",21.4536944444444,"No"
"1141",2023-06-28,"CM74",5,"CM74_5",21.5807222222222,"No"
"1142",2023-06-29,"CM74",5,"CM74_5",21.7549305555556,"No"
"1143",2023-06-30,"CM74",5,"CM74_5",21.9973263888889,"No"
"1144",2023-07-01,"CM74",5,"CM74_5",22.5120625,"No"
"1145",2023-07-02,"CM74",5,"CM74_5",22.8334166666667,"No"
"1146",2023-07-03,"CM74",5,"CM74_5",23.3471458333333,"No"
"1147",2023-07-04,"CM74",5,"CM74_5",23.2898194444444,"No"
"1148",2023-07-05,"CM74",5,"CM74_5",23.1977569444444,"No"
"1149",2023-07-06,"CM74",5,"CM74_5",23.0187430555556,"No"
"1150",2023-07-07,"CM74",5,"CM74_5",22.8617916666667,"No"
"1151",2023-07-08,"CM74",5,"CM74_5",22.7256944444444,"No"
"1152",2023-07-09,"CM74",5,"CM74_5",22.5089583333333,"No"
"1153",2023-07-10,"CM74",5,"CM74_5",22.2654236111111,"No"
"1154",2023-07-11,"CM74",5,"CM74_5",22.4612083333333,"No"
"1155",2023-07-12,"CM74",5,"CM74_5",22.8830208333333,"No"
"1156",2023-07-13,"CM74",5,"CM74_5",22.9793680555556,"No"
"1157",2023-07-14,"CM74",5,"CM74_5",23.1960972222222,"No"
"1158",2023-07-15,"CM74",5,"CM74_5",23.4871388888889,"No"
"1159",2023-07-16,"CM74",5,"CM74_5",23.8560486111111,"No"
"1160",2023-07-17,"CM74",5,"CM74_5",24.2272361111111,"No"
"1161",2023-07-18,"CM74",5,"CM74_5",24.2998611111111,"No"
"1162",2023-07-19,"CM74",5,"CM74_5",24.1892291666667,"No"
"1163",2023-07-20,"CM74",5,"CM74_5",24.2305069444444,"No"
"1164",2023-07-21,"CM74",5,"CM74_5",24.6342291666667,"No"
"1165",2023-07-22,"CM74",5,"CM74_5",24.9246527777778,"No"
"1166",2023-07-23,"CM74",5,"CM74_5",25.1977222222222,"No"
"1167",2023-07-24,"CM74",5,"CM74_5",25.0665694444444,"No"
"1168",2023-07-25,"CM74",5,"CM74_5",24.8617638888889,"No"
"1169",2023-07-26,"CM74",5,"CM74_5",24.8989722222222,"No"
"1170",2023-07-27,"CM74",5,"CM74_5",24.8641597222222,"No"
"1171",2023-07-28,"CM74",5,"CM74_5",24.5663402777778,"No"
"1172",2023-07-29,"CM74",5,"CM74_5",24.4178055555556,"No"
"1173",2023-07-30,"CM74",5,"CM74_5",24.2793958333333,"No"
"1174",2023-07-31,"CM74",5,"CM74_5",24.2158055555556,"No"
"1175",2023-08-01,"CM74",5,"CM74_5",24.2327222222222,"No"
"1176",2023-08-02,"CM74",5,"CM74_5",24.1294513888889,"No"
"1177",2023-08-03,"CM74",5,"CM74_5",23.8823888888889,"No"
"1178",2023-08-04,"CM74",5,"CM74_5",23.7608333333333,"No"
"1179",2023-08-05,"CM74",5,"CM74_5",23.9570138888889,"No"
"1180",2023-08-06,"CM74",5,"CM74_5",24.3534652777778,"No"
"1181",2023-08-07,"CM74",5,"CM74_5",24.9135763888889,"No"
"1182",2023-08-08,"CM74",5,"CM74_5",24.7628541666667,"No"
"1183",2023-08-09,"CM74",5,"CM74_5",24.4580902777778,"No"
"1184",2023-08-10,"CM74",5,"CM74_5",24.3222013888889,"No"
"1185",2023-08-11,"CM74",5,"CM74_5",24.1347847222222,"No"
"1186",2023-08-12,"CM74",5,"CM74_5",24.0365625,"No"
"1187",2023-08-13,"CM74",5,"CM74_5",24.2080833333333,"No"
"1188",2023-08-14,"CM74",5,"CM74_5",24.5043472222222,"No"
"1189",2023-08-15,"CM74",5,"CM74_5",24.8724027777778,"No"
"1190",2023-08-16,"CM74",5,"CM74_5",25.0934722222222,"No"
"1191",2023-08-17,"CM74",5,"CM74_5",25.3123888888889,"No"
"1192",2023-08-18,"CM74",5,"CM74_5",25.35775,"No"
"1193",2023-08-19,"CM74",5,"CM74_5",25.1881597222222,"No"
"1194",2023-08-20,"CM74",5,"CM74_5",25.2592152777778,"No"
"1195",2023-08-21,"CM74",5,"CM74_5",25.3343194444444,"No"
"1196",2023-08-22,"CM74",5,"CM74_5",25.1283194444444,"No"
"1197",2023-08-23,"CM74",5,"CM74_5",25.2192847222222,"No"
"1198",2023-08-24,"CM74",5,"CM74_5",25.3133888888889,"No"
"1199",2023-08-25,"CM74",5,"CM74_5",25.5494513888889,"No"
"1200",2023-08-26,"CM74",5,"CM74_5",25.2341041666667,"No"
"1201",2023-08-27,"CM74",5,"CM74_5",25.0409791666667,"No"
"1202",2023-08-28,"CM74",5,"CM74_5",25.0407777777778,"No"
"1203",2023-08-29,"CM74",5,"CM74_5",25.0647083333333,"No"
"1204",2023-08-30,"CM74",5,"CM74_5",25.1625902777778,"No"
"1205",2023-08-31,"CM74",5,"CM74_5",25.2947986111111,"No"
"1206",2023-09-01,"CM74",5,"CM74_5",24.9266875,"No"
"1207",2023-09-02,"CM74",5,"CM74_5",24.4574618055556,"Yes"
"1208",2023-09-03,"CM74",5,"CM74_5",23.9882361111111,"No"
"1209",2023-09-04,"CM74",5,"CM74_5",23.8109097222222,"No"
"1210",2023-09-05,"CM74",5,"CM74_5",23.7602638888889,"No"
"1211",2023-09-06,"CM74",5,"CM74_5",23.8032361111111,"No"
"1212",2023-09-07,"CM74",5,"CM74_5",23.6557638888889,"No"
"1213",2023-09-08,"CM74",5,"CM74_5",23.5045347222222,"No"
"1214",2023-09-09,"CM74",5,"CM74_5",23.46025,"No"
"1215",2023-09-10,"CM74",5,"CM74_5",23.4511875,"No"
"1216",2023-09-11,"CM74",5,"CM74_5",23.5255555555556,"No"
"1217",2023-09-12,"CM74",5,"CM74_5",23.5953888888889,"No"
"1218",2023-09-13,"CM74",5,"CM74_5",23.4902083333333,"No"
"1219",2023-09-14,"CM74",5,"CM74_5",23.5180972222222,"No"
"1220",2023-09-15,"CM74",5,"CM74_5",23.4975416666667,"No"
"1221",2023-09-16,"CM74",5,"CM74_5",23.4325486111111,"No"
"1222",2023-09-17,"CM74",5,"CM74_5",23.3071944444444,"No"
"1223",2023-09-18,"CM74",5,"CM74_5",23.0257638888889,"No"
"1224",2023-09-19,"CM74",5,"CM74_5",22.8744236111111,"No"
"1225",2023-09-20,"CM74",5,"CM74_5",22.7766597222222,"No"
"1226",2023-09-21,"CM74",5,"CM74_5",22.5478125,"No"
"1227",2023-09-22,"CM74",5,"CM74_5",22.2495555555556,"No"
"1228",2023-09-23,"CM74",5,"CM74_5",22.0786458333333,"No"
"1229",2023-09-24,"CM74",5,"CM74_5",21.8492291666667,"No"
"1230",2023-04-01,"CM84",1.5,"CM84_1.5",13.0408541666667,"No"
"1231",2023-04-02,"CM84",1.5,"CM84_1.5",13.1743819444444,"No"
"1232",2023-04-03,"CM84",1.5,"CM84_1.5",13.0406875,"No"
"1233",2023-04-04,"CM84",1.5,"CM84_1.5",13.1137152777778,"No"
"1234",2023-04-05,"CM84",1.5,"CM84_1.5",13.2431458333333,"No"
"1235",2023-04-06,"CM84",1.5,"CM84_1.5",13.6114166666667,"No"
"1236",2023-04-07,"CM84",1.5,"CM84_1.5",13.9168680555556,"No"
"1237",2023-04-08,"CM84",1.5,"CM84_1.5",14.0295069444444,"No"
"1238",2023-04-09,"CM84",1.5,"CM84_1.5",14.4794375,"No"
"1239",2023-04-10,"CM84",1.5,"CM84_1.5",14.8365625,"No"
"1240",2023-04-11,"CM84",1.5,"CM84_1.5",15.6432638888889,"No"
"1241",2023-04-12,"CM84",1.5,"CM84_1.5",15.6886875,"No"
"1242",2023-04-13,"CM84",1.5,"CM84_1.5",15.4939305555556,"No"
"1243",2023-04-14,"CM84",1.5,"CM84_1.5",15.2618472222222,"No"
"1244",2023-04-15,"CM84",1.5,"CM84_1.5",15.8341944444444,"No"
"1245",2023-04-16,"CM84",1.5,"CM84_1.5",15.9490902777778,"No"
"1246",2023-04-17,"CM84",1.5,"CM84_1.5",16.0184166666667,"No"
"1247",2023-04-18,"CM84",1.5,"CM84_1.5",15.8033125,"No"
"1248",2023-04-19,"CM84",1.5,"CM84_1.5",15.9501388888889,"No"
"1249",2023-04-20,"CM84",1.5,"CM84_1.5",16.0581944444444,"No"
"1250",2023-04-21,"CM84",1.5,"CM84_1.5",16.2287152777778,"No"
"1251",2023-04-22,"CM84",1.5,"CM84_1.5",16.6252916666667,"No"
"1252",2023-04-23,"CM84",1.5,"CM84_1.5",17.2776458333333,"No"
"1253",2023-04-24,"CM84",1.5,"CM84_1.5",17.9885486111111,"No"
"1254",2023-04-25,"CM84",1.5,"CM84_1.5",18.4754652777778,"No"
"1255",2023-04-26,"CM84",1.5,"CM84_1.5",18.8455138888889,"No"
"1256",2023-04-27,"CM84",1.5,"CM84_1.5",19.7782569444444,"No"
"1257",2023-04-28,"CM84",1.5,"CM84_1.5",20.9106111111111,"No"
"1258",2023-04-29,"CM84",1.5,"CM84_1.5",20.763974537037,"Yes"
"1259",2023-04-30,"CM84",1.5,"CM84_1.5",20.617337962963,"Yes"
"1260",2023-05-01,"CM84",1.5,"CM84_1.5",20.4707013888889,"No"
"1261",2023-05-02,"CM84",1.5,"CM84_1.5",20.0057777777778,"No"
"1262",2023-05-03,"CM84",1.5,"CM84_1.5",19.6653125,"No"
"1263",2023-05-04,"CM84",1.5,"CM84_1.5",19.0461597222222,"No"
"1264",2023-05-05,"CM84",1.5,"CM84_1.5",18.6121180555556,"No"
"1265",2023-05-06,"CM84",1.5,"CM84_1.5",18.3426180555556,"No"
"1266",2023-05-07,"CM84",1.5,"CM84_1.5",18.2300763888889,"No"
"1267",2023-05-08,"CM84",1.5,"CM84_1.5",18.3222986111111,"No"
"1268",2023-05-09,"CM84",1.5,"CM84_1.5",18.4283958333333,"No"
"1269",2023-05-10,"CM84",1.5,"CM84_1.5",18.6594236111111,"No"
"1270",2023-05-11,"CM84",1.5,"CM84_1.5",18.5742152777778,"No"
"1271",2023-05-12,"CM84",1.5,"CM84_1.5",19.1423333333333,"No"
"1272",2023-05-13,"CM84",1.5,"CM84_1.5",19.8706944444444,"No"
"1273",2023-05-14,"CM84",1.5,"CM84_1.5",21.0192847222222,"No"
"1274",2023-05-15,"CM84",1.5,"CM84_1.5",21.2172986111111,"No"
"1275",2023-05-16,"CM84",1.5,"CM84_1.5",21.6902638888889,"No"
"1276",2023-05-17,"CM84",1.5,"CM84_1.5",22.2092430555556,"No"
"1277",2023-05-18,"CM84",1.5,"CM84_1.5",22.5834791666667,"No"
"1278",2023-05-19,"CM84",1.5,"CM84_1.5",22.8086736111111,"No"
"1279",2023-05-20,"CM84",1.5,"CM84_1.5",22.6562569444444,"No"
"1280",2023-05-21,"CM84",1.5,"CM84_1.5",22.4335625,"No"
"1281",2023-05-22,"CM84",1.5,"CM84_1.5",23.1202777777778,"No"
"1282",2023-05-23,"CM84",1.5,"CM84_1.5",23.0896041666667,"No"
"1283",2023-05-24,"CM84",1.5,"CM84_1.5",22.1932777777778,"No"
"1284",2023-05-25,"CM84",1.5,"CM84_1.5",22.0912361111111,"No"
"1285",2023-05-26,"CM84",1.5,"CM84_1.5",21.8479861111111,"No"
"1286",2023-05-27,"CM84",1.5,"CM84_1.5",21.8384861111111,"No"
"1287",2023-05-28,"CM84",1.5,"CM84_1.5",21.8036666666667,"No"
"1288",2023-05-29,"CM84",1.5,"CM84_1.5",21.6885,"No"
"1289",2023-05-30,"CM84",1.5,"CM84_1.5",21.56475,"No"
"1290",2023-05-31,"CM84",1.5,"CM84_1.5",21.6513819444444,"No"
"1291",2023-06-01,"CM84",1.5,"CM84_1.5",21.78975,"No"
"1292",2023-06-02,"CM84",1.5,"CM84_1.5",21.8090416666667,"No"
"1293",2023-06-03,"CM84",1.5,"CM84_1.5",22.2739097222222,"No"
"1294",2023-06-04,"CM84",1.5,"CM84_1.5",22.6865625,"No"
"1295",2023-06-05,"CM84",1.5,"CM84_1.5",23.3062986111111,"No"
"1296",2023-06-06,"CM84",1.5,"CM84_1.5",22.5517291666667,"No"
"1297",2023-06-07,"CM84",1.5,"CM84_1.5",22.6274021464646,"Yes"
"1298",2023-06-08,"CM84",1.5,"CM84_1.5",22.7030751262626,"Yes"
"1299",2023-06-09,"CM84",1.5,"CM84_1.5",22.7787481060606,"Yes"
"1300",2023-06-10,"CM84",1.5,"CM84_1.5",22.8544210858586,"Yes"
"1301",2023-06-11,"CM84",1.5,"CM84_1.5",22.9300940656566,"Yes"
"1302",2023-06-12,"CM84",1.5,"CM84_1.5",23.0057670454545,"Yes"
"1303",2023-06-13,"CM84",1.5,"CM84_1.5",23.0814400252525,"Yes"
"1304",2023-06-14,"CM84",1.5,"CM84_1.5",23.1571130050505,"Yes"
"1305",2023-06-15,"CM84",1.5,"CM84_1.5",23.2327859848485,"Yes"
"1306",2023-06-16,"CM84",1.5,"CM84_1.5",23.3084589646465,"Yes"
"1307",2023-06-17,"CM84",1.5,"CM84_1.5",23.3841319444444,"No"
"1308",2023-06-18,"CM84",1.5,"CM84_1.5",23.2350555555556,"No"
"1309",2023-06-19,"CM84",1.5,"CM84_1.5",23.0947847222222,"No"
"1310",2023-06-20,"CM84",1.5,"CM84_1.5",23.0345208333333,"No"
"1311",2023-06-21,"CM84",1.5,"CM84_1.5",22.9630555555556,"No"
"1312",2023-06-22,"CM84",1.5,"CM84_1.5",22.8754375,"No"
"1313",2023-06-23,"CM84",1.5,"CM84_1.5",22.5307083333333,"No"
"1314",2023-06-24,"CM84",1.5,"CM84_1.5",22.5614791666667,"No"
"1315",2023-06-25,"CM84",1.5,"CM84_1.5",22.5413819444444,"No"
"1316",2023-06-26,"CM84",1.5,"CM84_1.5",22.5250763888889,"No"
"1317",2023-06-27,"CM84",1.5,"CM84_1.5",22.7753888888889,"No"
"1318",2023-06-28,"CM84",1.5,"CM84_1.5",22.9902569444444,"No"
"1319",2023-06-29,"CM84",1.5,"CM84_1.5",23.1735833333333,"No"
"1320",2023-06-30,"CM84",1.5,"CM84_1.5",24.2619444444444,"No"
"1321",2023-07-01,"CM84",1.5,"CM84_1.5",24.9749861111111,"No"
"1322",2023-07-02,"CM84",1.5,"CM84_1.5",25.5314791666667,"No"
"1323",2023-07-03,"CM84",1.5,"CM84_1.5",26.3989236111111,"No"
"1324",2023-07-04,"CM84",1.5,"CM84_1.5",25.2677152777778,"No"
"1325",2023-07-05,"CM84",1.5,"CM84_1.5",25.2487638888889,"No"
"1326",2023-07-06,"CM84",1.5,"CM84_1.5",24.7512222222222,"No"
"1327",2023-07-07,"CM84",1.5,"CM84_1.5",24.519875,"No"
"1328",2023-07-08,"CM84",1.5,"CM84_1.5",24.3359375,"No"
"1329",2023-07-09,"CM84",1.5,"CM84_1.5",24.1045625,"No"
"1330",2023-07-10,"CM84",1.5,"CM84_1.5",23.8333819444444,"No"
"1331",2023-07-11,"CM84",1.5,"CM84_1.5",24.4111736111111,"No"
"1332",2023-07-12,"CM84",1.5,"CM84_1.5",24.7717222222222,"No"
"1333",2023-07-13,"CM84",1.5,"CM84_1.5",24.6801041666667,"No"
"1334",2023-07-14,"CM84",1.5,"CM84_1.5",25.1693263888889,"No"
"1335",2023-07-15,"CM84",1.5,"CM84_1.5",25.5964861111111,"No"
"1336",2023-07-16,"CM84",1.5,"CM84_1.5",26.2862569444444,"No"
"1337",2023-07-17,"CM84",1.5,"CM84_1.5",26.412625,"No"
"1338",2023-07-18,"CM84",1.5,"CM84_1.5",26.0070833333333,"No"
"1339",2023-07-19,"CM84",1.5,"CM84_1.5",25.5930833333333,"No"
"1340",2023-07-20,"CM84",1.5,"CM84_1.5",26.0983125,"No"
"1341",2023-07-21,"CM84",1.5,"CM84_1.5",25.9637291666667,"No"
"1342",2023-07-22,"CM84",1.5,"CM84_1.5",26.6464722222222,"No"
"1343",2023-07-23,"CM84",1.5,"CM84_1.5",27.4255555555556,"No"
"1344",2023-07-24,"CM84",1.5,"CM84_1.5",26.7428541666667,"No"
"1345",2023-07-25,"CM84",1.5,"CM84_1.5",26.5793958333333,"No"
"1346",2023-07-26,"CM84",1.5,"CM84_1.5",26.6657083333333,"No"
"1347",2023-07-27,"CM84",1.5,"CM84_1.5",26.15175,"No"
"1348",2023-07-28,"CM84",1.5,"CM84_1.5",25.9172777777778,"No"
"1349",2023-07-29,"CM84",1.5,"CM84_1.5",26.1295277777778,"No"
"1350",2023-07-30,"CM84",1.5,"CM84_1.5",25.888,"No"
"1351",2023-07-31,"CM84",1.5,"CM84_1.5",25.7691666666667,"No"
"1352",2023-08-01,"CM84",1.5,"CM84_1.5",25.87625,"No"
"1353",2023-08-02,"CM84",1.5,"CM84_1.5",25.5858541666667,"No"
